id,label
3260,0.417993
3261,0.218059
3262,0.228464
3263,0.155603
3264,0.636969
3265,0.162416
3266,0.147667
3267,0.627089
3268,0.164963
3269,0.826371
3270,0.164077
3271,0.154199
3272,0.424496
3273,0.341148
3274,0.625217
3275,0.275831
3276,0.386908
3277,0.565163
3278,0.153118
3279,0.450534
3280,0.402627
3281,0.306081
3282,0.151524
3283,0.15379
3284,0.514674
3285,0.156078
3286,0.155841
3287,0.742889
3288,0.822878
3289,0.167151
3290,0.147955
3291,0.42775
3292,0.305924
3293,0.813486
3294,0.492745
3295,0.154509
3296,0.153296
3297,0.163507
3298,0.515352
3299,0.15045
3300,0.150566
3301,0.28912
3302,0.854034
3303,0.809543
3304,0.232747
3305,0.139308
3306,0.148041
3307,0.155381
3308,0.520113
3309,0.621664
3310,0.299733
3311,0.17088
3312,0.236857
3313,0.150832
3314,0.757149
3315,0.589329
3316,0.156966
3317,0.532821
3318,0.141307
3319,0.167106
3320,0.208364
3321,0.672664
3322,0.140045
3323,0.801323
3324,0.152253
3325,0.253918
3326,0.152283
3327,0.794244
3328,0.826006
3329,0.760601
3330,0.146729
3331,0.84465
3332,0.252945
3333,0.199073
3334,0.848951
3335,0.151824
3336,0.539534
3337,0.347021
3338,0.608557
3339,0.38596
3340,0.454878
3341,0.147453
3342,0.143187
3343,0.146837
3344,0.82814
3345,0.280671
3346,0.166254
3347,0.149521
3348,0.20012
3349,0.147633
3350,0.151864
3351,0.503615
3352,0.153295
3353,0.158623
3354,0.826393
3355,0.459284
3356,0.323366
3357,0.711494
3358,0.409066
3359,0.820313
3360,0.143568
3361,0.877607
3362,0.810045
3363,0.750852
3364,0.582286
3365,0.653884
3366,0.873156
3367,0.810004
3368,0.142457
3369,0.154461
3370,0.148886
3371,0.153125
3372,0.843533
3373,0.167512
3374,0.595917
3375,0.223237
3376,0.157334
3377,0.147579
3378,0.395365
3379,0.150981
3380,0.363413
3381,0.313575
3382,0.202303
3383,0.592693
3384,0.40804
3385,0.791525
3386,0.153252
3387,0.150614
3388,0.161291
3389,0.151231
3390,0.15509
3391,0.77706
3392,0.157429
3393,0.164549
3394,0.15167
3395,0.37357
3396,0.598044
3397,0.146855
3398,0.146389
3399,0.424786
3400,0.775607
3401,0.581536
3402,0.153741
3403,0.142684
3404,0.158721
3405,0.162527
3406,0.424346
3407,0.504978
3408,0.630753
3409,0.48699
3410,0.746043
3411,0.153393
3412,0.444149
3413,0.737506
3414,0.651475
3415,0.157328
3416,0.207915
3417,0.383125
3418,0.149845
3419,0.341049
3420,0.673311
3421,0.843992
3422,0.708695
3423,0.141394
3424,0.554198
3425,0.865004
3426,0.783637
3427,0.666758
3428,0.154427
3429,0.14252
3430,0.717884
3431,0.246035
3432,0.750192
3433,0.866604
3434,0.71883
3435,0.757458
3436,0.207094
3437,0.312799
3438,0.155763
3439,0.153613
3440,0.266513
3441,0.645773
3442,0.813801
3443,0.152179
3444,0.153158
3445,0.783405
3446,0.377885
3447,0.177575
3448,0.148112
3449,0.150873
3450,0.166466
3451,0.151137
3452,0.795029
3453,0.170957
3454,0.673172
3455,0.678524
3456,0.167079
3457,0.142633
3458,0.152229
3459,0.856587
3460,0.169623
3461,0.155509
3462,0.150198
3463,0.158115
3464,0.856915
3465,0.194141
3466,0.242308
3467,0.31641
3468,0.475955
3469,0.697677
3470,0.696534
3471,0.6226
3472,0.145289
3473,0.151623
3474,0.184064
3475,0.186476
3476,0.139053
3477,0.30165
3478,0.818475
3479,0.261093
3480,0.146964
3481,0.263603
3482,0.588886
3483,0.148224
3484,0.303101
3485,0.754874
3486,0.852683
3487,0.237651
3488,0.784419
3489,0.140208
3490,0.7949
3491,0.333441
3492,0.137834
3493,0.157561
3494,0.221716
3495,0.301416
3496,0.180173
3497,0.837941
3498,0.142367
3499,0.170649
3500,0.465788
3501,0.15141
3502,0.157829
3503,0.150895
3504,0.788087
3505,0.677166
3506,0.641658
3507,0.730293
3508,0.69207
3509,0.649891
3510,0.159852
3511,0.858742
3512,0.443434
3513,0.149417
3514,0.164427
3515,0.825435
3516,0.142651
3517,0.148714
3518,0.150174
3519,0.4584
3520,0.159222
3521,0.378757
3522,0.693248
3523,0.449439
3524,0.310618
3525,0.145255
3526,0.425224
3527,0.761924
3528,0.394047
3529,0.494759
3530,0.501813
3531,0.148141
3532,0.66415
3533,0.148284
3534,0.211641
3535,0.842544
3536,0.548592
3537,0.169377
3538,0.4005
3539,0.822135
3540,0.161745
3541,0.151936
3542,0.679649
3543,0.149147
3544,0.339619
3545,0.148231
3546,0.601821
3547,0.178833
3548,0.134962
3549,0.178112
3550,0.598653
3551,0.159246
3552,0.806672
3553,0.17421
3554,0.862206
3555,0.154216
3556,0.149425
3557,0.818965
3558,0.529898
3559,0.15158
3560,0.139982
3561,0.275908
3562,0.540426
3563,0.815028
3564,0.176976
3565,0.160828
3566,0.144345
3567,0.721149
3568,0.843562
3569,0.854745
3570,0.803419
3571,0.495833
3572,0.789711
3573,0.142044
3574,0.32059
3575,0.150041
3576,0.163937
3577,0.144818
3578,0.149706
3579,0.789483
3580,0.442246
3581,0.185653
3582,0.198095
3583,0.15838
3584,0.153198
3585,0.857217
3586,0.15426
3587,0.582131
3588,0.805844
3589,0.151196
3590,0.199887
3591,0.168375
3592,0.634882
3593,0.86005
3594,0.148244
3595,0.69483
3596,0.304294
3597,0.157236
3598,0.297076
3599,0.225687
3600,0.657441
3601,0.868155
3602,0.169363
3603,0.164056
3604,0.147038
3605,0.14285
3606,0.704896
3607,0.148055
3608,0.489759
3609,0.139267
3610,0.853898
3611,0.159299
3612,0.156225
3613,0.781023
3614,0.136862
3615,0.31764
3616,0.151142
3617,0.147536
3618,0.149317
3619,0.172913
3620,0.15293
3621,0.875359
3622,0.146448
3623,0.768139
3624,0.144973
3625,0.433639
3626,0.855691
3627,0.691709
3628,0.154017
3629,0.155618
3630,0.702789
3631,0.764534
3632,0.697161
3633,0.716692
3634,0.727059
3635,0.167672
3636,0.1466
3637,0.80653
3638,0.1551
3639,0.154745
3640,0.146336
3641,0.746081
3642,0.434033
3643,0.200314
3644,0.167097
3645,0.361085
3646,0.856735
3647,0.157327
3648,0.3794
3649,0.149754
3650,0.247569
3651,0.424106
3652,0.145218
3653,0.84318
3654,0.202612
3655,0.85229
3656,0.243918
3657,0.154849
3658,0.362271
3659,0.846793
3660,0.144541
3661,0.650017
3662,0.183713
3663,0.218283
3664,0.629661
3665,0.113649
3666,0.144569
3667,0.172872
3668,0.155454
3669,0.595927
3670,0.139774
3671,0.154678
3672,0.145262
3673,0.158278
3674,0.381287
3675,0.806242
3676,0.819266
3677,0.837065
3678,0.154363
3679,0.144807
3680,0.568226
3681,0.224325
3682,0.704571
3683,0.144825
3684,0.289481
3685,0.442247
3686,0.154176
3687,0.144051
3688,0.731543
3689,0.15273
3690,0.420743
3691,0.159903
3692,0.14378
3693,0.520621
3694,0.465728
3695,0.149247
3696,0.161282
3697,0.656468
3698,0.151755
3699,0.367326
3700,0.147363
3701,0.632105
3702,0.149511
3703,0.208897
3704,0.149433
3705,0.149716
3706,0.774929
3707,0.776071
3708,0.836638
3709,0.208789
3710,0.785826
3711,0.182395
3712,0.145774
3713,0.783765
3714,0.550787
3715,0.699553
3716,0.738162
3717,0.152388
3718,0.783725
3719,0.870349
3720,0.15133
3721,0.144808
3722,0.804053
3723,0.148897
3724,0.205658
3725,0.158049
3726,0.151725
3727,0.149621
3728,0.173551
3729,0.151403
3730,0.150374
3731,0.150803
3732,0.356534
3733,0.224063
3734,0.457793
3735,0.339284
3736,0.476815
3737,0.154125
3738,0.173175
3739,0.807094
3740,0.155381
3741,0.816745
3742,0.760057
3743,0.147978
3744,0.555385
3745,0.151458
3746,0.219606
3747,0.155932
3748,0.14961
3749,0.846425
3750,0.492995
3751,0.179009
3752,0.684304
3753,0.150348
3754,0.668874
3755,0.308091
3756,0.619299
3757,0.64556
3758,0.376616
3759,0.159948
3760,0.342679
3761,0.694254
3762,0.151396
3763,0.146391
3764,0.139678
3765,0.804658
3766,0.158897
3767,0.161962
3768,0.266477
3769,0.15182
3770,0.863071
3771,0.389349
3772,0.434132
3773,0.469126
3774,0.794552
3775,0.392925
3776,0.170212
3777,0.128791
3778,0.860585
3779,0.152807
3780,0.832374
3781,0.224976
3782,0.429088
3783,0.716812
3784,0.846782
3785,0.462922
3786,0.162085
3787,0.730542
3788,0.253951
3789,0.350047
3790,0.157799
3791,0.143991
3792,0.825316
3793,0.420898
3794,0.726733
3795,0.766052
3796,0.182792
3797,0.206083
3798,0.15596
3799,0.485514
3800,0.364768
3801,0.790519
3802,0.607454
3803,0.79929
3804,0.172312
3805,0.487214
3806,0.716502
3807,0.697025
3808,0.837099
3809,0.389428
3810,0.841888
3811,0.759405
3812,0.857139
3813,0.694054
3814,0.553805
3815,0.150571
3816,0.764496
3817,0.69954
3818,0.754576
3819,0.433315
3820,0.834015
3821,0.158843
3822,0.149848
3823,0.600134
3824,0.495955
3825,0.14458
3826,0.406968
3827,0.188491
3828,0.869122
3829,0.860966
3830,0.147199
3831,0.158944
3832,0.171168
3833,0.822161
3834,0.143096
3835,0.170576
3836,0.623379
3837,0.39227
3838,0.739175
3839,0.153437
3840,0.144429
3841,0.167028
3842,0.133719
3843,0.160461
3844,0.653446
3845,0.186416
3846,0.448165
3847,0.155082
3848,0.196137
3849,0.804658
3850,0.151316
3851,0.515747
3852,0.156149
3853,0.214087
3854,0.144839
3855,0.857241
3856,0.167995
3857,0.151818
3858,0.493944
3859,0.168164
3860,0.234972
3861,0.146103
3862,0.84837
3863,0.14925
3864,0.142493
3865,0.153282
3866,0.157239
3867,0.518345
3868,0.141712
3869,0.152194
3870,0.149428
3871,0.206001
3872,0.151983
3873,0.14715
3874,0.861254
3875,0.85566
3876,0.198916
3877,0.835313
3878,0.149689
3879,0.189017
3880,0.158755
3881,0.14728
3882,0.848031
3883,0.165372
3884,0.746232
3885,0.173686
3886,0.137993
3887,0.162548
3888,0.177148
3889,0.1586
3890,0.155706
3891,0.740937
3892,0.143466
3893,0.85602
3894,0.786075
3895,0.141656
3896,0.217928
3897,0.290164
3898,0.150056
3899,0.839073
3900,0.143127
3901,0.148957
3902,0.178166
3903,0.153278
3904,0.863656
3905,0.213208
3906,0.32939
3907,0.732426
3908,0.855451
3909,0.507802
3910,0.640091
3911,0.150103
3912,0.143947
3913,0.403776
3914,0.449275
3915,0.600898
3916,0.152905
3917,0.812509
3918,0.815492
3919,0.797786
3920,0.149065
3921,0.820351
3922,0.144106
3923,0.583195
3924,0.480454
3925,0.794045
3926,0.686537
3927,0.657479
3928,0.315097
3929,0.796219
3930,0.157675
3931,0.790097
3932,0.148575
3933,0.815508
3934,0.177433
3935,0.140838
3936,0.152016
3937,0.785631
3938,0.211003
3939,0.613402
3940,0.571157
3941,0.760433
3942,0.481475
3943,0.857461
3944,0.183678
3945,0.677083
3946,0.674675
3947,0.810411
3948,0.845462
3949,0.815285
3950,0.568307
3951,0.149591
3952,0.830476
3953,0.182709
3954,0.312453
3955,0.802073
3956,0.697874
3957,0.151701
3958,0.145955
3959,0.158879
3960,0.809038
3961,0.662919
3962,0.64332
3963,0.165738
3964,0.141433
3965,0.774033
3966,0.666067
3967,0.402546
3968,0.790569
3969,0.257385
3970,0.567708
3971,0.166048
3972,0.726692
3973,0.872665
3974,0.250817
3975,0.178809
3976,0.147606
3977,0.152891
3978,0.146402
3979,0.626747
3980,0.211856
3981,0.833678
3982,0.150102
3983,0.156504
3984,0.34694
3985,0.78685
3986,0.401022
3987,0.148179
3988,0.742216
3989,0.533503
3990,0.670396
3991,0.158938
3992,0.142013
3993,0.149547
3994,0.157488
3995,0.165455
3996,0.662996
3997,0.775022
3998,0.635242
3999,0.358368
4000,0.159565
4001,0.440684
4002,0.154735
4003,0.16547
4004,0.173022
4005,0.180912
4006,0.638985
4007,0.148886
4008,0.181293
4009,0.722035
4010,0.191834
4011,0.153598
4012,0.146145
4013,0.148995
4014,0.14674
4015,0.166079
4016,0.150366
4017,0.143234
4018,0.154334
4019,0.137108
4020,0.168396
4021,0.790497
4022,0.16886
4023,0.827025
4024,0.616778
4025,0.813868
4026,0.618677
4027,0.826699
4028,0.147431
4029,0.16104
4030,0.172961
4031,0.713044
4032,0.501208
4033,0.719626
4034,0.14861
4035,0.159218
4036,0.259459
4037,0.155724
4038,0.174583
4039,0.152664
4040,0.866614
4041,0.207239
4042,0.754588
4043,0.875939
4044,0.648731
4045,0.154221
4046,0.155177
4047,0.15373
4048,0.155478
4049,0.781394
4050,0.367702
4051,0.155577
4052,0.187014
4053,0.6956
4054,0.735747
4055,0.574066
4056,0.154746
4057,0.659345
4058,0.196509
4059,0.208951
4060,0.155068
4061,0.152074
4062,0.385721
4063,0.168779
4064,0.230495
4065,0.401267
4066,0.237748
4067,0.79649
4068,0.143094
4069,0.754888
4070,0.147015
4071,0.337401
4072,0.858219
4073,0.856834
4074,0.141748
4075,0.146239
4076,0.2446
4077,0.651195
4078,0.250382
4079,0.148342
4080,0.43168
4081,0.163956
4082,0.253529
4083,0.544887
4084,0.193525
4085,0.200953
4086,0.633175
4087,0.160573
4088,0.146211
4089,0.213658
4090,0.692864
4091,0.402973
4092,0.805772
4093,0.150903
4094,0.146677
4095,0.823427
4096,0.150065
4097,0.152408
4098,0.174749
4099,0.822419
4100,0.216039
4101,0.167414
4102,0.691499
4103,0.62695
4104,0.852248
4105,0.147947
4106,0.165734
4107,0.405015
4108,0.852926
4109,0.281888
4110,0.824431
4111,0.156194
4112,0.158147
4113,0.71986
4114,0.15495
4115,0.171896
4116,0.773749
4117,0.151785
4118,0.237591
4119,0.148481
4120,0.150602
4121,0.352557
4122,0.691918
4123,0.149382
4124,0.151007
4125,0.423755
4126,0.72683
4127,0.153416
4128,0.149871
4129,0.638261
4130,0.503521
4131,0.400135
4132,0.166388
4133,0.155469
4134,0.155764
4135,0.791562
4136,0.731748
4137,0.154131
4138,0.838743
4139,0.1468
4140,0.160761
4141,0.474033
4142,0.730056
4143,0.482492
4144,0.686658
4145,0.80977
4146,0.149102
4147,0.464083
4148,0.191052
4149,0.165577
4150,0.141173
4151,0.161632
4152,0.536561
4153,0.153005
4154,0.190099
4155,0.697573
4156,0.148292
4157,0.140573
4158,0.150993
4159,0.148541
4160,0.145171
4161,0.747795
4162,0.14227
4163,0.147365
4164,0.804984
4165,0.858653
4166,0.710353
4167,0.148901
4168,0.163949
4169,0.143586
4170,0.862573
4171,0.794728
4172,0.154934
4173,0.332607
4174,0.466557
4175,0.831414
4176,0.719984
4177,0.796715
4178,0.529958
4179,0.168967
4180,0.780558
4181,0.164936
4182,0.150573
4183,0.154947
4184,0.196222
4185,0.265717
4186,0.842657
4187,0.156592
4188,0.154491
4189,0.150903
4190,0.413864
4191,0.789604
4192,0.866037
4193,0.303366
4194,0.672493
4195,0.409151
4196,0.82741
4197,0.189063
4198,0.450957
4199,0.736951
4200,0.203677
4201,0.147763
4202,0.150603
4203,0.305074
4204,0.145478
4205,0.13851
4206,0.859546
4207,0.155103
4208,0.259089
4209,0.177099
4210,0.637464
4211,0.145373
4212,0.17243
4213,0.154459
4214,0.154301
4215,0.743785
4216,0.679102
4217,0.233696
4218,0.523352
4219,0.794445
4220,0.143396
4221,0.229034
4222,0.165455
4223,0.40388
4224,0.185272
4225,0.146848
4226,0.152858
4227,0.149808
4228,0.147274
4229,0.623077
4230,0.865652
4231,0.670341
4232,0.17615
4233,0.73603
4234,0.289567
4235,0.603455
4236,0.220921
4237,0.595481
4238,0.469975
4239,0.148566
4240,0.70549
4241,0.150571
4242,0.851367
4243,0.824246
4244,0.164775
4245,0.810753
4246,0.457116
4247,0.844764
4248,0.586817
4249,0.16573
4250,0.149785
4251,0.792177
4252,0.612292
4253,0.151364
4254,0.192201
4255,0.841573
4256,0.149332
4257,0.733315
4258,0.868094
4259,0.754167
4260,0.840337
4261,0.606319
4262,0.418227
4263,0.146693
4264,0.468335
4265,0.722769
4266,0.169429
4267,0.718019
4268,0.861681
4269,0.144933
4270,0.134864
4271,0.153419
4272,0.439983
4273,0.145161
4274,0.59261
4275,0.164796
4276,0.219095
4277,0.153094
4278,0.15448
4279,0.177205
4280,0.171527
4281,0.156309
4282,0.866729
4283,0.145129
4284,0.145241
4285,0.167934
4286,0.163685
4287,0.465043
4288,0.146112
4289,0.770093
4290,0.676534
4291,0.20643
4292,0.16987
4293,0.168704
4294,0.220633
4295,0.709773
4296,0.148496
4297,0.622455
4298,0.147789
4299,0.625752
4300,0.86385
4301,0.143827
4302,0.814845
4303,0.681702
4304,0.767987
4305,0.173986
4306,0.142549
4307,0.665793
4308,0.150405
4309,0.827144
4310,0.15564
4311,0.203419
4312,0.15412
4313,0.160396
4314,0.791397
4315,0.460211
4316,0.460782
4317,0.853917
4318,0.154481
4319,0.393894
4320,0.135191
4321,0.737306
4322,0.733897
4323,0.158757
4324,0.153864
4325,0.223345
4326,0.149165
4327,0.815477
4328,0.722849
4329,0.17629
4330,0.776666
4331,0.159479
4332,0.158838
4333,0.496968
4334,0.462654
4335,0.847653
4336,0.612257
4337,0.158519
4338,0.543875
4339,0.151316
4340,0.581208
4341,0.840638
4342,0.688345
4343,0.810645
4344,0.667027
4345,0.180241
4346,0.15628
4347,0.762531
4348,0.155265
4349,0.635427
4350,0.825221
4351,0.341774
4352,0.868694
4353,0.633276
4354,0.593966
4355,0.149549
4356,0.175163
4357,0.53356
4358,0.758021
4359,0.158872
4360,0.537526
4361,0.158382
4362,0.759286
4363,0.153894
4364,0.149524
4365,0.14482
4366,0.318833
4367,0.50144
4368,0.155415
4369,0.757685
4370,0.280794
4371,0.156261
4372,0.148415
4373,0.154871
4374,0.145599
4375,0.81814
4376,0.156384
4377,0.174937
4378,0.658817
4379,0.159942
4380,0.171909
4381,0.307192
4382,0.186907
4383,0.766025
4384,0.174534
4385,0.768065
4386,0.14357
4387,0.152726
4388,0.487323
4389,0.136505
4390,0.667448
4391,0.201575
4392,0.147715
4393,0.717628
4394,0.147534
4395,0.268494
4396,0.73721
4397,0.699962
4398,0.151833
4399,0.233992
4400,0.785441
4401,0.545859
4402,0.160046
4403,0.147526
4404,0.762651
4405,0.821028
4406,0.376541
4407,0.414783
4408,0.4963
4409,0.583151
4410,0.822016
4411,0.355428
4412,0.15484
4413,0.494645
4414,0.159559
4415,0.293045
4416,0.33377
4417,0.549097
4418,0.146428
4419,0.148554
4420,0.335747
4421,0.848834
4422,0.85382
4423,0.245598
4424,0.714599
4425,0.158936
4426,0.782524
4427,0.323326
4428,0.163235
4429,0.807527
4430,0.849653
4431,0.149729
4432,0.817237
4433,0.19235
4434,0.842098
4435,0.155554
4436,0.725893
4437,0.284009
4438,0.521706
4439,0.687524
4440,0.133186
4441,0.147772
4442,0.271792
4443,0.333593
4444,0.153626
4445,0.14186
4446,0.156255
4447,0.690634
4448,0.223898
4449,0.153946
4450,0.151395
4451,0.355286
4452,0.533282
4453,0.189238
4454,0.145882
4455,0.158202
4456,0.861002
4457,0.820058
4458,0.178552
4459,0.145514
4460,0.191769
4461,0.153749
4462,0.15924
4463,0.148112
4464,0.870213
4465,0.847124
4466,0.784391
4467,0.664219
4468,0.781884
4469,0.481865
4470,0.150074
4471,0.260252
4472,0.851956
4473,0.533377
4474,0.147147
4475,0.151365
4476,0.148591
4477,0.15741
4478,0.538205
4479,0.335876
4480,0.616241
4481,0.155796
4482,0.184301
4483,0.337041
4484,0.316169
4485,0.153478
4486,0.19961
4487,0.161277
4488,0.139617
4489,0.184979
4490,0.51333
4491,0.673161
4492,0.449922
4493,0.161845
4494,0.781846
4495,0.163264
4496,0.144764
4497,0.175696
4498,0.648085
4499,0.696261
4500,0.177804
4501,0.808721
4502,0.461756
4503,0.140135
4504,0.15038
4505,0.1527
4506,0.145405
4507,0.1494
4508,0.205999
4509,0.140093
4510,0.143058
4511,0.819489
4512,0.306682
4513,0.149165
4514,0.14313
4515,0.349551
4516,0.830135
4517,0.143045
4518,0.447648
4519,0.150182
4520,0.838191
4521,0.15158
4522,0.150168
4523,0.133679
4524,0.161526
4525,0.146916
4526,0.17949
4527,0.150503
4528,0.148824
4529,0.152032
4530,0.142085
4531,0.598801
4532,0.17527
4533,0.16848
4534,0.153795
4535,0.747236
4536,0.143472
4537,0.821751
4538,0.168202
4539,0.617754
4540,0.204348
4541,0.634739
4542,0.183363
4543,0.167949
4544,0.396705
4545,0.147099
4546,0.440848
4547,0.342562
4548,0.870487
4549,0.158994
4550,0.14126
4551,0.716889
4552,0.163209
4553,0.145993
4554,0.828774
4555,0.155504
4556,0.158483
4557,0.148255
4558,0.625475
4559,0.779989
4560,0.152795
4561,0.154043
4562,0.819277
4563,0.159216
4564,0.557636
4565,0.148925
4566,0.240222
4567,0.640299
4568,0.160382
4569,0.166924
4570,0.804455
4571,0.754716
4572,0.168729
4573,0.784791
4574,0.594666
4575,0.84591
4576,0.157984
4577,0.78764
4578,0.482715
4579,0.180513
4580,0.485612
4581,0.860204
4582,0.145489
4583,0.152854
4584,0.15038
4585,0.141642
4586,0.717655
4587,0.166364
4588,0.63561
4589,0.152331
4590,0.394034
4591,0.152906
4592,0.287614
4593,0.78667
4594,0.668254
4595,0.14515
4596,0.790428
4597,0.188594
4598,0.854242
4599,0.844148
4600,0.140808
4601,0.147569
4602,0.618269
4603,0.381544
4604,0.149033
4605,0.294372
4606,0.855244
4607,0.170966
4608,0.15149
4609,0.148201
4610,0.153369
4611,0.202228
4612,0.155264
4613,0.166184
4614,0.153001
4615,0.228314
4616,0.480819
4617,0.340768
4618,0.647097
4619,0.161216
4620,0.157129
4621,0.226701
4622,0.581071
4623,0.858811
4624,0.290708
4625,0.18537
4626,0.644819
4627,0.83397
4628,0.821596
4629,0.149032
4630,0.482312
4631,0.695607
4632,0.156449
4633,0.163385
4634,0.158076
4635,0.851796
4636,0.38298
4637,0.163794
4638,0.149576
4639,0.208266
4640,0.270332
4641,0.267478
4642,0.447834
4643,0.707731
4644,0.166156
4645,0.125413
4646,0.209468
4647,0.833464
4648,0.151041
4649,0.48597
4650,0.241188
4651,0.577012
4652,0.262004
4653,0.166033
4654,0.378925
4655,0.154128
4656,0.331111
4657,0.161717
4658,0.141104
4659,0.262205
4660,0.167223
4661,0.154422
4662,0.158334
4663,0.31607
4664,0.757141
4665,0.865218
4666,0.63325
4667,0.652812
4668,0.670869
4669,0.566568
4670,0.155985
4671,0.727836
4672,0.162473
4673,0.318386
4674,0.85251
4675,0.429976
4676,0.800209
4677,0.852932
4678,0.150031
4679,0.839546
4680,0.624809
4681,0.149918
4682,0.150029
4683,0.15509
4684,0.738353
4685,0.699392
4686,0.152234
4687,0.150231
4688,0.156893
4689,0.211905
4690,0.139498
4691,0.61116
4692,0.149745
4693,0.341765
4694,0.153808
4695,0.149363
4696,0.144268
4697,0.145353
4698,0.187071
4699,0.290215
4700,0.700286
4701,0.164273
4702,0.73154
4703,0.156463
4704,0.144938
4705,0.14373
4706,0.150089
4707,0.21984
4708,0.837192
4709,0.544826
4710,0.863235
4711,0.815979
4712,0.156962
4713,0.779624
4714,0.673441
4715,0.861585
4716,0.204464
4717,0.542571
4718,0.563543
4719,0.308592
4720,0.860227
4721,0.160685
4722,0.166977
4723,0.825816
4724,0.284403
4725,0.168786
4726,0.491171
4727,0.16645
4728,0.146284
4729,0.70509
4730,0.196101
4731,0.838655
4732,0.521534
4733,0.6916
4734,0.729867
4735,0.170469
4736,0.694065
4737,0.248497
4738,0.751669
4739,0.241707
4740,0.142636
4741,0.145379
4742,0.164665
4743,0.258522
4744,0.585215
4745,0.440066
4746,0.144421
4747,0.671765
4748,0.301618
4749,0.150834
4750,0.687729
4751,0.15015
4752,0.182683
4753,0.172883
4754,0.18068
4755,0.870243
4756,0.643752
4757,0.599758
4758,0.150889
4759,0.154097
4760,0.175983
4761,0.148635
4762,0.193574
4763,0.332681
4764,0.141639
4765,0.864388
4766,0.181664
4767,0.638929
4768,0.163124
4769,0.1815
4770,0.140735
4771,0.423045
4772,0.86647
4773,0.848229
4774,0.329293
4775,0.158444
4776,0.159344
4777,0.148453
4778,0.691005
4779,0.152221
4780,0.826604
4781,0.151339
4782,0.790081
4783,0.583147
4784,0.815975
4785,0.555794
4786,0.345308
4787,0.764907
4788,0.858109
4789,0.293198
4790,0.299804
4791,0.560657
4792,0.40849
4793,0.159595
4794,0.579891
4795,0.841839
4796,0.155281
4797,0.761973
4798,0.15117
4799,0.679954
4800,0.158147
4801,0.842526
4802,0.848451
4803,0.588429
4804,0.61355
4805,0.668205
4806,0.168562
4807,0.14616
4808,0.499002
4809,0.1483
4810,0.148582
4811,0.151152
4812,0.426743
4813,0.155225
4814,0.663516
4815,0.7985
4816,0.632422
4817,0.153653
4818,0.679394
4819,0.190321
4820,0.633172
4821,0.815026
4822,0.18536
4823,0.666145
4824,0.620034
4825,0.727015
4826,0.680978
4827,0.141974
4828,0.695546
4829,0.147612
4830,0.150306
4831,0.139228
4832,0.783434
4833,0.150091
4834,0.562345
4835,0.497488
4836,0.435952
4837,0.153439
4838,0.359811
4839,0.23469
4840,0.830126
4841,0.216034
4842,0.52004
4843,0.735133
4844,0.144355
4845,0.138485
4846,0.401688
4847,0.584382
4848,0.132882
4849,0.477017
4850,0.873115
4851,0.158414
4852,0.556855
4853,0.150633
4854,0.844466
4855,0.151509
4856,0.833338
4857,0.827075
4858,0.810107
4859,0.145769
4860,0.529016
4861,0.30911
4862,0.597063
4863,0.1517
4864,0.178815
4865,0.781959
4866,0.444349
4867,0.476231
4868,0.458359
4869,0.157236
4870,0.869727
4871,0.763923
4872,0.814608
4873,0.658599
4874,0.616259
4875,0.515595
4876,0.46801
4877,0.168934
4878,0.148514
4879,0.634164
4880,0.163958
4881,0.216628
4882,0.155349
4883,0.549831
4884,0.172242
4885,0.285078
4886,0.144319
4887,0.276179
4888,0.230691
4889,0.802986
4890,0.201336
4891,0.242183
4892,0.14968
4893,0.189545
4894,0.280321
4895,0.469885
4896,0.147196
4897,0.290226
4898,0.237695
4899,0.157114
4900,0.15649
4901,0.794099
4902,0.818826
4903,0.198286
4904,0.148302
4905,0.20189
4906,0.152287
4907,0.15691
4908,0.451377
4909,0.26342
4910,0.157308
4911,0.507413
4912,0.436439
4913,0.642045
4914,0.194194
4915,0.87169
4916,0.153049
4917,0.153287
4918,0.523396
4919,0.193093
4920,0.173386
4921,0.317257
4922,0.146267
4923,0.145845
4924,0.426536
4925,0.153951
4926,0.854221
4927,0.34204
4928,0.143344
4929,0.796047
4930,0.144937
4931,0.487215
4932,0.164078
4933,0.149444
4934,0.152176
4935,0.846958
4936,0.157397
4937,0.652178
4938,0.803988
4939,0.82115
4940,0.848618
4941,0.395686
4942,0.823153
4943,0.147333
4944,0.141242
4945,0.185942
4946,0.248449
4947,0.196422
4948,0.16861
4949,0.163159
4950,0.782051
4951,0.149064
4952,0.793816
4953,0.796923
4954,0.709961
4955,0.860763
4956,0.437321
4957,0.161853
4958,0.19624
4959,0.578119
4960,0.835558
4961,0.154922
4962,0.762273
4963,0.780905
4964,0.172795
4965,0.375831
4966,0.647966
4967,0.156544
4968,0.153318
4969,0.781904
4970,0.160385
4971,0.834913
4972,0.157164
4973,0.577062
4974,0.391398
4975,0.138327
4976,0.616707
4977,0.142492
4978,0.151826
4979,0.556397
4980,0.678179
4981,0.155088
4982,0.810103
4983,0.151218
4984,0.818587
4985,0.285052
4986,0.790072
4987,0.152204
4988,0.337201
4989,0.828214
4990,0.152635
4991,0.160105
4992,0.31903
4993,0.611366
4994,0.147182
4995,0.142663
4996,0.661984
4997,0.154049
4998,0.573021
4999,0.861857
5000,0.726016
5001,0.175375
5002,0.158332
5003,0.861141
5004,0.81798
5005,0.144086
5006,0.174429
5007,0.147831
5008,0.171169
